,attacking,attacked,attack,support,neutral
9444,92.0,93.0,0.5061982870101929,0.4848761260509491,0.008925583213567734
9445,92.0,94.0,0.3031136989593506,0.6952559947967529,0.0016302444273605945
9446,92.0,95.0,0.99999737739563,4.0923839605966355e-07,2.288132463945658e-06
9447,92.0,96.0,0.8185496330261229,0.15924634039402008,0.022204050794243813
9451,93.0,50.0,0.4834494590759277,0.207063302397728,0.3094872832298279
9461,93.0,60.0,0.9941628575325012,0.0009603133657947184,0.004876818042248488
9471,93.0,70.0,0.9941628575325012,0.0009603142971172928,0.0048768273554742345
9478,93.0,77.0,0.9941628575325012,0.0009603166254237293,0.004876834340393543
9485,93.0,84.0,0.4851949214935303,0.209986075758934,0.3048189580440521
9487,93.0,86.0,0.4318332076072693,0.4523266851902008,0.11584010720252992
9496,93.0,95.0,0.9941628575325012,0.0009603129001334311,0.0048768226988613605
9497,93.0,96.0,0.3926783502101898,0.19747261703014374,0.4098490178585053
9511,94.0,60.0,0.9985336065292358,3.5266396025690483e-06,0.0014627933269366622
9521,94.0,70.0,0.9985336065292358,3.52664301317418e-06,0.0014627940254285932
9528,94.0,77.0,0.9985336065292358,3.5266396025690483e-06,0.0014627898344770074
9537,94.0,86.0,0.4190118908882141,0.3201390206813812,0.2608490288257599
9546,94.0,95.0,0.9985336065292358,3.526626187522197e-06,0.0014627891359850766
9551,95.0,50.0,0.37654975056648254,0.05025419220328331,0.5731959939002991
9561,95.0,60.0,0.683476984500885,0.29534247517585754,0.021180560812354088
9562,95.0,61.0,0.31853362917900085,0.1993999630212784,0.4820663332939148
9571,95.0,70.0,0.6834766864776611,0.29534268379211426,0.021180601790547367
9572,95.0,71.0,0.3185337483882904,0.1994001269340515,0.4820661246776581
9578,95.0,77.0,0.6834766864776611,0.29534271359443665,0.021180596202611927
9579,95.0,78.0,0.3539233207702637,0.38792434334754944,0.2581523358821869
9585,95.0,84.0,0.3712020814418793,0.051745843142271035,0.5770520567893982
9587,95.0,86.0,0.35585227608680725,0.2977766692638397,0.3463711142539978
9596,95.0,95.0,0.6834772229194641,0.2953420877456665,0.021180609241127968
9601,96.0,50.0,0.8230575323104858,0.04161683097481728,0.13532568514347074
9604,96.0,53.0,0.20815657079219815,0.014454676769673824,0.7773888111114502
9609,96.0,58.0,0.645392119884491,0.2629782259464264,0.09162966161966324
9611,96.0,60.0,0.9991822838783264,0.0006553568528033793,0.0001624089345568791
9614,96.0,63.0,0.20816688239574432,0.014454674907028675,0.777378499507904
9619,96.0,68.0,0.6453921794891357,0.26297819614410395,0.09162969142198564
9621,96.0,70.0,0.9991822838783264,0.0006553562125191092,0.0001624086289666593
9626,96.0,75.0,0.6453919410705566,0.26297834515571594,0.0916297808289528
9628,96.0,77.0,0.9991822838783264,0.0006553559214808048,0.0001624086289666593
9630,96.0,79.0,0.2024293839931488,0.1019340306520462,0.6956365704536438
9631,96.0,80.0,0.43258336186409,0.16146039962768555,0.4059562087059021
9632,96.0,81.0,0.4224499762058258,0.02126637101173401,0.5562836527824402
9635,96.0,84.0,0.8247808218002319,0.041553009301424026,0.13366615772247314
9637,96.0,86.0,0.2042778432369232,0.7277994751930237,0.0679226890206337
9639,96.0,88.0,0.20815207064151764,0.014454783871769903,0.777393102645874
9644,96.0,93.0,0.6453920602798462,0.26297813653945923,0.0916297882795334
9646,96.0,95.0,0.9991822838783264,0.0006553556304425001,0.0001624086289666593
9651,97.0,50.0,0.3456310927867889,0.1052408441901207,0.5491280555725098
9661,97.0,60.0,0.9965207576751708,1.6169711898328387e-06,0.003477649996057153
9671,97.0,70.0,0.9965206384658812,1.616974032003782e-06,0.003477652790024877
9678,97.0,77.0,0.9965206384658812,1.616974032003782e-06,0.0034776560496538877
9685,97.0,84.0,0.346034973859787,0.10800374299287796,0.5459612011909485
9687,97.0,86.0,0.3697880804538727,0.1329076886177063,0.4973041415214538
9696,97.0,95.0,0.9965206384658812,1.616974032003782e-06,0.003477654419839382
9701,98.0,50.0,0.672267735004425,0.16222955286502838,0.16550266742706302
9705,98.0,54.0,0.2838873863220215,0.4214414060115814,0.2946712374687195
9709,98.0,58.0,0.4009668231010437,0.5383257269859314,0.06070734933018685
9711,98.0,60.0,0.9982951283454896,0.0004976650234311818,0.001207252382300794
9712,98.0,61.0,0.2373984605073929,0.4802620112895966,0.2823395729064941
9715,98.0,64.0,0.2838871479034424,0.42144152522087097,0.2946713864803314
9719,98.0,68.0,0.4009668827056885,0.5383257269859314,0.06070733815431595
9721,98.0,70.0,0.9982951283454896,0.0004976650234311818,0.0012072513345628975
9722,98.0,71.0,0.2373983412981033,0.4802621304988861,0.2823396027088165
9726,98.0,75.0,0.40096667408943176,0.5383259057998657,0.06070735678076744
9728,98.0,77.0,0.9982951283454896,0.0004976645577698946,0.0012072513345628975
9735,98.0,84.0,0.6725266575813293,0.16366073489189148,0.16381259262561798
9737,98.0,86.0,0.884978711605072,0.05247647315263748,0.0625447928905487
9740,98.0,89.0,0.2838872969150543,0.4214414060115814,0.29467135667800903
9744,98.0,93.0,0.40096667408943176,0.5383260250091553,0.060707271099090576
9746,98.0,95.0,0.9982951283454896,0.0004976645577698946,0.0012072501704096794
9747,98.0,96.0,0.30226826667785645,0.41397684812545776,0.2837548851966858
9751,99.0,50.0,0.3197106420993805,0.046396560966968536,0.633892834186554
9761,99.0,60.0,0.999868869781494,3.3178048397530796e-07,0.0001307719940086827
9771,99.0,70.0,0.999868869781494,3.3178048397530796e-07,0.0001307719940086827
9778,99.0,77.0,0.999868869781494,3.3178048397530796e-07,0.0001307718630414456
9785,99.0,84.0,0.3163149952888489,0.04746103659272194,0.6362239718437195
9787,99.0,86.0,0.9128053188323976,0.01631705835461616,0.07087766379117966
9796,99.0,95.0,0.999868869781494,3.3178113767462486e-07,0.0001307721104240045
9797,99.0,96.0,0.24577419459819794,0.04160729050636292,0.7126185297966003
